,fit_time,score_time,estimator,test_cohen_kappa,train_cohen_kappa,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro
0,2.70611572265625,0.07120323181152344,"RandomForestClassifier(n_jobs=10, oob_score=True, random_state=221)",0.4462336004898184,1.0,0.4879368658399098,1.0,0.3548891710601107,1.0
1,2.934622049331665,0.07112836837768555,"RandomForestClassifier(n_jobs=10, oob_score=True, random_state=221)",0.4388289713028891,0.9999397354056109,0.4811724915445321,0.9999436238583831,0.34187133189459545,0.9999215662946573
2,2.9791481494903564,0.07279706001281738,"RandomForestClassifier(n_jobs=10, oob_score=True, random_state=221)",0.44337900742866954,1.0,0.4861330326944758,1.0,0.33662031955423705,1.0
3,2.8829452991485596,0.0733187198638916,"RandomForestClassifier(n_jobs=10, oob_score=True, random_state=221)",0.4339210750970728,0.999939771552981,0.4772214704555706,0.9999436270364733,0.33301952152360376,0.9999162173369983
4,2.9500346183776855,0.07094669342041016,"RandomForestClassifier(n_jobs=10, oob_score=True, random_state=221)",0.4395727801390633,0.9999397688222889,0.4826341903473162,0.9999436270364733,0.3278599930063456,0.9999222788163323
