,fit_time,score_time,estimator,test_cohen_kappa,train_cohen_kappa,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro
0,336.05411648750305,0.5784828662872314,<keras.wrappers.scikit_learn.KerasClassifier object at 0x7f7e88433c90>,0.3766741161334909,0.44192821769008783,0.42367531003382186,0.48263614838200475,0.2874536124231033,0.3472113129720947
1,309.2366876602173,1.4372072219848633,<keras.wrappers.scikit_learn.KerasClassifier object at 0x7f7e88541350>,0.3858825525083107,0.42093770812152387,0.43089064261555804,0.46572330589694444,0.2539770332862429,0.338310414404331
2,275.8307809829712,1.8267364501953125,<keras.wrappers.scikit_learn.KerasClassifier object at 0x7f7e88392410>,0.3598187973390713,0.4248387719186538,0.40901916572717023,0.4690494982523396,0.2689455703612751,0.3373405881337679
3,225.38718390464783,1.6697711944580078,<keras.wrappers.scikit_learn.KerasClassifier object at 0x7f7e883a0a90>,0.3638564326292354,0.4329218083297094,0.41046459179070816,0.4736456395512712,0.260079250523455,0.3367322024801757
4,317.70976853370667,0.8408780097961426,<keras.wrappers.scikit_learn.KerasClassifier object at 0x7f7e88403e90>,0.3995717119973127,0.4369139574424835,0.4472259810554804,0.47770449292519307,0.2877859845250194,0.35675900409323485
